1.800000000000000000e+01,2.050000000000000000e+01,2.366666666666666785e+01,2.150000000000000000e+01,2.400000000000000000e+01,2.283333333333333215e+01,2.157142857142857295e+01,2.212500000000000000e+01,2.122222222222222143e+01,2.089999999999999858e+01,1.972727272727272663e+01,1.891666666666666785e+01,1.823076923076922995e+01,1.771428571428571530e+01,1.719999999999999929e+01,1.675000000000000000e+01,1.882352941176470651e+01,1.888888888888888928e+01,1.847368421052631504e+01,1.835000000000000142e+01
1.700000000000000000e+01,2.800000000000000000e+01,2.433333333333333215e+01,2.375000000000000000e+01,2.360000000000000142e+01,2.750000000000000000e+01,2.700000000000000000e+01,2.512500000000000000e+01,2.455555555555555713e+01,2.439999999999999858e+01,2.300000000000000000e+01,2.191666666666666785e+01,2.092307692307692335e+01,2.014285714285714235e+01,1.946666666666666501e+01,1.956250000000000000e+01,1.952941176470588402e+01,1.927777777777777857e+01,1.884210526315789380e+01,1.860000000000000142e+01
